date,region,appos,count
2021-03-18,NU,android,158
2021-03-18,NU,ios,479
2021-03-18,ON,android,321857
2021-03-18,ON,ios,1072923
2021-03-18,PE,android,4537
2021-03-18,PE,ios,15165
2021-03-18,QC,android,185214
2021-03-18,QC,ios,504729
2021-03-18,SK,android,14384
2021-03-18,SK,ios,61262
2021-03-18,YT,android,186
2021-03-18,YT,ios,902
2021-03-18,NPTS,android,32597
2021-03-18,NPTS,ios,203196
2021-03-19,AB,android,11967
2021-03-19,AB,ios,75830
2021-03-19,BC,android,23895
2021-03-19,BC,ios,153312
2021-03-19,MB,android,21035
2021-03-19,MB,ios,102584
2021-03-19,NB,android,20671
2021-03-19,NB,ios,59749
2021-03-19,NL,android,24170
2021-03-19,NL,ios,94277
2021-03-19,NT,android,483
2021-03-19,NT,ios,1992
2021-03-19,NS,android,27078
2021-03-19,NS,ios,87640
2021-03-19,NU,android,158
2021-03-19,NU,ios,475
2021-03-19,ON,android,322420
2021-03-19,ON,ios,1074621
2021-03-19,PE,android,4569
2021-03-19,PE,ios,15192
2021-03-19,QC,android,184646
2021-03-19,QC,ios,504564
2021-03-19,SK,android,14385
2021-03-19,SK,ios,61289
2021-03-19,YT,android,180
2021-03-19,YT,ios,899
2021-03-19,NPTS,android,32474
2021-03-19,NPTS,ios,203818
2021-03-20,AB,android,11839
2021-03-20,AB,ios,75686
2021-03-20,BC,android,23853
2021-03-20,BC,ios,153217
2021-03-20,MB,android,20824
2021-03-20,MB,ios,102467
2021-03-20,NB,android,20419
2021-03-20,NB,ios,59700
2021-03-20,NL,android,23724
2021-03-20,NL,ios,94093
2021-03-20,NT,android,481
2021-03-20,NT,ios,1993
2021-03-20,NS,android,26917
2021-03-20,NS,ios,87686
2021-03-20,NU,android,160
2021-03-20,NU,ios,475
2021-03-20,ON,android,320577
2021-03-20,ON,ios,1073460
2021-03-20,PE,android,4521
2021-03-20,PE,ios,15196
2021-03-20,QC,android,183145
2021-03-20,QC,ios,503627
2021-03-20,SK,android,14409
2021-03-20,SK,ios,61221
2021-03-20,YT,android,180
2021-03-20,YT,ios,897
2021-03-20,NPTS,android,32027
2021-03-20,NPTS,ios,204517
2021-03-21,AB,android,11798
2021-03-21,AB,ios,75648
2021-03-21,BC,android,23786
2021-03-21,BC,ios,153043
2021-03-21,MB,android,20613
2021-03-21,MB,ios,102416
2021-03-21,NB,android,20432
2021-03-21,NB,ios,59701
2021-03-21,NL,android,23645
2021-03-21,NL,ios,94152
2021-03-21,NT,android,486
2021-03-21,NT,ios,1991
2021-03-21,NS,android,26943
2021-03-21,NS,ios,87673
2021-03-21,NU,android,170
2021-03-21,NU,ios,472
2021-03-21,ON,android,319659
2021-03-21,ON,ios,1074020
2021-03-21,PE,android,4551
2021-03-21,PE,ios,15216
2021-03-21,QC,android,182270
2021-03-21,QC,ios,503604
2021-03-21,SK,android,14359
2021-03-21,SK,ios,61237
2021-03-21,YT,android,179
2021-03-21,YT,ios,900
2021-03-21,NPTS,android,31694
2021-03-21,NPTS,ios,205071
2021-03-22,AB,android,11868
2021-03-22,AB,ios,75632
2021-03-22,BC,android,23774
2021-03-22,BC,ios,153083
2021-03-22,MB,android,20950
2021-03-22,MB,ios,102626
2021-03-22,NB,android,20671
2021-03-22,NB,ios,59755
2021-03-22,NL,android,23760
2021-03-22,NL,ios,94218
2021-03-22,NT,android,478
2021-03-22,NT,ios,2002
2021-03-22,NS,android,27235
2021-03-22,NS,ios,87884
2021-03-22,NU,android,165
2021-03-22,NU,ios,474
2021-03-22,ON,android,323386
2021-03-22,ON,ios,1077086
2021-03-22,PE,android,4602
2021-03-22,PE,ios,15209
2021-03-22,QC,android,184354
2021-03-22,QC,ios,504130
2021-03-22,SK,android,14499
2021-03-22,SK,ios,61287
2021-03-22,YT,android,188
2021-03-22,YT,ios,901
2021-03-22,NPTS,android,32236
2021-03-22,NPTS,ios,206168
2021-03-23,AB,android,11891
2021-03-23,AB,ios,75617
2021-03-23,BC,android,23922
2021-03-23,BC,ios,153099
2021-03-23,MB,android,21184
2021-03-23,MB,ios,102736
2021-03-23,NB,android,20921
2021-03-23,NB,ios,59820
2021-03-23,NL,android,23936
2021-03-23,NL,ios,94247
2021-03-23,NT,android,501
2021-03-23,NT,ios,1993
2021-03-23,NS,android,27623
2021-03-23,NS,ios,87928
2021-03-23,NU,android,171
2021-03-23,NU,ios,470
2021-03-23,ON,android,326328
2021-03-23,ON,ios,1078475
2021-03-23,PE,android,4637
2021-03-23,PE,ios,15214
2021-03-23,QC,android,185542
2021-03-23,QC,ios,504295
2021-03-23,SK,android,14653
2021-03-23,SK,ios,61365
2021-03-23,YT,android,184
2021-03-23,YT,ios,899
2021-03-23,NPTS,android,34123
2021-03-23,NPTS,ios,206867
2021-03-24,AB,android,11916
2021-03-24,AB,ios,75552
2021-03-24,BC,android,23974
2021-03-24,BC,ios,152997
2021-03-24,MB,android,21225
2021-03-24,MB,ios,102602
2021-03-24,NB,android,21019
2021-03-24,NB,ios,59855
2021-03-24,NL,android,24000
2021-03-24,NL,ios,94275
2021-03-24,NT,android,492
2021-03-24,NT,ios,1999
2021-03-24,NS,android,27799
2021-03-24,NS,ios,87912
2021-03-24,NU,android,178
2021-03-24,NU,ios,472
2021-03-24,ON,android,328564
2021-03-24,ON,ios,1078923
2021-03-24,PE,android,4659
2021-03-24,PE,ios,15205
2021-03-24,QC,android,187038
2021-03-24,QC,ios,504196
2021-03-24,SK,android,14908
2021-03-24,SK,ios,61423
2021-03-24,YT,android,192
2021-03-24,YT,ios,899
2021-03-24,NPTS,android,33288
2021-03-24,NPTS,ios,207760
2021-03-25,AB,android,12002
2021-03-25,AB,ios,75465
2021-03-25,BC,android,24138
2021-03-25,BC,ios,152926
2021-03-25,MB,android,21564
2021-03-25,MB,ios,102697
2021-03-25,NB,android,21452
2021-03-25,NB,ios,59846
2021-03-25,NL,android,24312
2021-03-25,NL,ios,94159
2021-03-25,NT,android,506
2021-03-25,NT,ios,2001
2021-03-25,NS,android,28298
2021-03-25,NS,ios,87926
2021-03-25,NU,android,183
2021-03-25,NU,ios,472
2021-03-25,ON,android,333190
2021-03-25,ON,ios,1079584
2021-03-25,PE,android,4743
2021-03-25,PE,ios,15197
2021-03-25,QC,android,189612
2021-03-25,QC,ios,503988
2021-03-25,SK,android,15237
2021-03-25,SK,ios,61503
2021-03-25,YT,android,193
2021-03-25,YT,ios,900
2021-03-25,NPTS,android,33635
2021-03-25,NPTS,ios,208656
2021-03-26,AB,android,12044
2021-03-26,AB,ios,75439
2021-03-26,BC,android,24194
2021-03-26,BC,ios,152917
2021-03-26,MB,android,21550
2021-03-26,MB,ios,102770
2021-03-26,NB,android,21458
2021-03-26,NB,ios,59917
2021-03-26,NL,android,24117
2021-03-26,NL,ios,94064
2021-03-26,NT,android,501
2021-03-26,NT,ios,2004
2021-03-26,NS,android,28381
2021-03-26,NS,ios,87925
2021-03-26,NU,android,179
2021-03-26,NU,ios,473
2021-03-26,ON,android,333265
2021-03-26,ON,ios,1079834
2021-03-26,PE,android,4757
2021-03-26,PE,ios,15189
2021-03-26,QC,android,188840
2021-03-26,QC,ios,503550
2021-03-26,SK,android,15393
2021-03-26,SK,ios,61486
2021-03-26,YT,android,186
2021-03-26,YT,ios,904
2021-03-26,NPTS,android,33385
2021-03-26,NPTS,ios,209441
