date,number_of_checks-no_verification,os-se,app_version-version_appli,count-nombre
2021-05-27,13-30,ios,1.4.6,<20
2021-05-27,7-12,android,1.2.0,263
2021-05-27,7-12,android,1.2.1,60
2021-05-27,7-12,android,1.2.2,55
2021-05-27,7-12,android,1.2.3,130
2021-05-27,7-12,android,1.2.4,114
2021-05-27,7-12,android,1.2.5,31
2021-05-27,7-12,android,1.2.6,65
2021-05-27,7-12,android,1.2.7,258
2021-05-27,7-12,android,1.2.8,1743
2021-05-27,7-12,android,1.2.9,68292
2021-05-27,7-12,android,1.3.0,<20
2021-05-27,7-12,android,1.4.2,<20
2021-05-27,7-12,android,1.4.3,<20
2021-05-27,7-12,ios,1.2.0,3602
2021-05-27,7-12,ios,1.2.1,1668
2021-05-27,7-12,ios,1.2.2,1991
2021-05-27,7-12,ios,1.2.3,4328
2021-05-27,7-12,ios,1.2.4,4906
2021-05-27,7-12,ios,1.2.6,2362
2021-05-27,7-12,ios,1.2.7,8237
2021-05-27,7-12,ios,1.2.8,88597
2021-05-27,7-12,ios,1.2.9,44870
2021-05-27,7-12,ios,1.4.0,1639967
2021-05-27,7-12,ios,1.4.1,48
2021-05-27,7-12,ios,1.4.4,<20
2021-05-27,7-12,ios,1.4.5,<20
2021-05-27,7-12,ios,1.4.6,<20
2021-05-28,1-6,android,1.2.0,1844
2021-05-28,1-6,android,1.2.1,873
2021-05-28,1-6,android,1.2.2,930
2021-05-28,1-6,android,1.2.3,2283
2021-05-28,1-6,android,1.2.4,1855
2021-05-28,1-6,android,1.2.5,451
2021-05-28,1-6,android,1.2.6,1048
2021-05-28,1-6,android,1.2.7,3383
2021-05-28,1-6,android,1.2.8,15365
2021-05-28,1-6,android,1.2.9,596545
2021-05-28,1-6,android,1.3.0,24
2021-05-28,1-6,android,1.4.2,257
2021-05-28,1-6,android,1.4.3,145
2021-05-28,1-6,android,1.4.4,26
2021-05-28,1-6,android,1.4.5,20
2021-05-28,1-6,android,1.4.6,30
2021-05-28,1-6,ios,1.2.0,9920
2021-05-28,1-6,ios,1.2.1,4359
2021-05-28,1-6,ios,1.2.2,4261
2021-05-28,1-6,ios,1.2.3,8860
2021-05-28,1-6,ios,1.2.4,9995
2021-05-28,1-6,ios,1.2.6,5029
2021-05-28,1-6,ios,1.2.7,15520
2021-05-28,1-6,ios,1.2.8,25479
2021-05-28,1-6,ios,1.2.9,11046
2021-05-28,1-6,ios,1.4.0,370839
2021-05-28,1-6,ios,1.4.1,41
2021-05-28,1-6,ios,1.4.4,<20
2021-05-28,1-6,ios,1.4.5,<20
2021-05-28,1-6,ios,1.4.6,<20
2021-05-28,13-30,android,1.2.0,<20
2021-05-28,13-30,android,1.2.8,<20
2021-05-28,13-30,android,1.2.9,179
2021-05-28,13-30,ios,1.2.8,396
2021-05-28,13-30,ios,1.2.9,154
2021-05-28,13-30,ios,1.4.0,5262
2021-05-28,13-30,ios,1.4.1,<20
2021-05-28,13-30,ios,1.4.4,<20
2021-05-28,7-12,android,1.2.0,273
2021-05-28,7-12,android,1.2.1,60
2021-05-28,7-12,android,1.2.2,55
2021-05-28,7-12,android,1.2.3,135
2021-05-28,7-12,android,1.2.4,117
2021-05-28,7-12,android,1.2.5,40
2021-05-28,7-12,android,1.2.6,74
2021-05-28,7-12,android,1.2.7,244
2021-05-28,7-12,android,1.2.8,1627
2021-05-28,7-12,android,1.2.9,68518
2021-05-28,7-12,android,1.3.0,<20
2021-05-28,7-12,android,1.4.2,<20
2021-05-28,7-12,ios,1.2.0,3660
2021-05-28,7-12,ios,1.2.1,1572
2021-05-28,7-12,ios,1.2.2,1980
2021-05-28,7-12,ios,1.2.3,4292
2021-05-28,7-12,ios,1.2.4,4840
2021-05-28,7-12,ios,1.2.6,2354
2021-05-28,7-12,ios,1.2.7,7721
2021-05-28,7-12,ios,1.2.8,78423
2021-05-28,7-12,ios,1.2.9,33245
2021-05-28,7-12,ios,1.4.0,1654502
2021-05-28,7-12,ios,1.4.1,59
2021-05-28,7-12,ios,1.4.4,<20
2021-05-28,7-12,ios,1.4.5,<20
2021-05-28,7-12,ios,1.4.6,<20
2021-05-29,1-6,android,1.2.0,1796
2021-05-29,1-6,android,1.2.1,838
2021-05-29,1-6,android,1.2.2,912
2021-05-29,1-6,android,1.2.3,2220
2021-05-29,1-6,android,1.2.4,1741
2021-05-29,1-6,android,1.2.5,436
2021-05-29,1-6,android,1.2.6,1024
2021-05-29,1-6,android,1.2.7,3175
2021-05-29,1-6,android,1.2.8,13523
2021-05-29,1-6,android,1.2.9,590238
2021-05-29,1-6,android,1.3.0,27
2021-05-29,1-6,android,1.4.2,219
2021-05-29,1-6,android,1.4.3,148
2021-05-29,1-6,android,1.4.4,43
2021-05-29,1-6,android,1.4.5,27
2021-05-29,1-6,android,1.4.6,53
2021-05-29,1-6,android,1.5.2,<20
2021-05-29,1-6,ios,1.2.0,9641
2021-05-29,1-6,ios,1.2.1,4194
2021-05-29,1-6,ios,1.2.2,4260
2021-05-29,1-6,ios,1.2.3,8714
2021-05-29,1-6,ios,1.2.4,9774
2021-05-29,1-6,ios,1.2.6,4999
2021-05-29,1-6,ios,1.2.7,14687
2021-05-29,1-6,ios,1.2.8,22986
2021-05-29,1-6,ios,1.2.9,9035
2021-05-29,1-6,ios,1.4.0,373580
2021-05-29,1-6,ios,1.4.1,32
2021-05-29,1-6,ios,1.4.4,<20
2021-05-29,1-6,ios,1.4.5,<20
2021-05-29,1-6,ios,1.4.6,<20
2021-05-29,13-30,android,1.2.0,<20
2021-05-29,13-30,android,1.2.8,<20
2021-05-29,13-30,android,1.2.9,226
2021-05-29,13-30,ios,1.2.8,384
2021-05-29,13-30,ios,1.2.9,123
2021-05-29,13-30,ios,1.4.0,5301
2021-05-29,13-30,ios,1.4.1,<20
2021-05-29,13-30,ios,1.4.4,<20
2021-05-29,13-30,ios,1.4.6,<20
2021-05-29,7-12,android,1.2.0,257
2021-05-29,7-12,android,1.2.1,65
2021-05-29,7-12,android,1.2.2,58
2021-05-29,7-12,android,1.2.3,143
2021-05-29,7-12,android,1.2.4,119
2021-05-29,7-12,android,1.2.5,37
2021-05-29,7-12,android,1.2.6,54
2021-05-29,7-12,android,1.2.7,228
2021-05-29,7-12,android,1.2.8,1511
2021-05-29,7-12,android,1.2.9,69628
2021-05-29,7-12,android,1.3.0,<20
2021-05-29,7-12,android,1.4.2,<20
2021-05-29,7-12,android,1.4.3,<20
2021-05-29,7-12,android,1.4.5,<20
2021-05-29,7-12,android,1.4.6,<20
2021-05-29,7-12,ios,1.2.0,3734
2021-05-29,7-12,ios,1.2.1,1606
2021-05-29,7-12,ios,1.2.2,1913
2021-05-29,7-12,ios,1.2.3,4149
2021-05-29,7-12,ios,1.2.4,4678
2021-05-29,7-12,ios,1.2.6,2187
2021-05-29,7-12,ios,1.2.7,7770
2021-05-29,7-12,ios,1.2.8,71219
2021-05-29,7-12,ios,1.2.9,27123
2021-05-29,7-12,ios,1.4.0,1662343
2021-05-29,7-12,ios,1.4.1,59
2021-05-29,7-12,ios,1.4.4,20
2021-05-29,7-12,ios,1.4.5,<20
2021-05-29,7-12,ios,1.4.6,<20
2021-05-30,1-6,android,1.2.0,1773
2021-05-30,1-6,android,1.2.1,823
2021-05-30,1-6,android,1.2.2,879
2021-05-30,1-6,android,1.2.3,2190
2021-05-30,1-6,android,1.2.4,1748
2021-05-30,1-6,android,1.2.5,427
2021-05-30,1-6,android,1.2.6,974
2021-05-30,1-6,android,1.2.7,3142
2021-05-30,1-6,android,1.2.8,12514
2021-05-30,1-6,android,1.2.9,588182
2021-05-30,1-6,android,1.3.0,25
2021-05-30,1-6,android,1.4.2,207
2021-05-30,1-6,android,1.4.3,130
2021-05-30,1-6,android,1.4.4,27
2021-05-30,1-6,android,1.4.5,<20
2021-05-30,1-6,android,1.4.6,30
2021-05-30,1-6,android,1.5.2,<20
2021-05-30,1-6,ios,1.2.0,9828
2021-05-30,1-6,ios,1.2.1,4258
2021-05-30,1-6,ios,1.2.2,4278
2021-05-30,1-6,ios,1.2.3,8815
2021-05-30,1-6,ios,1.2.4,9874
2021-05-30,1-6,ios,1.2.6,4961
2021-05-30,1-6,ios,1.2.7,14755
2021-05-30,1-6,ios,1.2.8,22331
2021-05-30,1-6,ios,1.2.9,8158
2021-05-30,1-6,ios,1.4.0,401769
2021-05-30,1-6,ios,1.4.1,62
2021-05-30,1-6,ios,1.4.4,<20
2021-05-30,1-6,ios,1.4.5,<20
2021-05-30,1-6,ios,1.4.6,<20
2021-05-30,13-30,android,1.2.0,<20
2021-05-30,13-30,android,1.2.8,<20
2021-05-30,13-30,android,1.2.9,182
2021-05-30,13-30,ios,1.2.3,<20
2021-05-30,13-30,ios,1.2.7,<20
2021-05-30,13-30,ios,1.2.8,341
2021-05-30,13-30,ios,1.2.9,118
2021-05-30,13-30,ios,1.4.0,5017
2021-05-30,13-30,ios,1.4.1,<20
2021-05-30,13-30,ios,1.4.4,<20
2021-05-30,13-30,ios,1.4.6,<20
2021-05-30,7-12,android,1.2.0,245
2021-05-30,7-12,android,1.2.1,48
2021-05-30,7-12,android,1.2.2,61
2021-05-30,7-12,android,1.2.3,123
2021-05-30,7-12,android,1.2.4,99
2021-05-30,7-12,android,1.2.5,30
2021-05-30,7-12,android,1.2.6,68
2021-05-30,7-12,android,1.2.7,218
2021-05-30,7-12,android,1.2.8,1410
2021-05-30,7-12,android,1.2.9,68978
2021-05-30,7-12,android,1.3.0,<20
2021-05-30,7-12,android,1.4.2,<20
2021-05-30,7-12,ios,1.2.0,3467
2021-05-30,7-12,ios,1.2.1,1501
2021-05-30,7-12,ios,1.2.2,1803
2021-05-30,7-12,ios,1.2.3,3873
2021-05-30,7-12,ios,1.2.4,4319
2021-05-30,7-12,ios,1.2.6,2103
2021-05-30,7-12,ios,1.2.7,7071
2021-05-30,7-12,ios,1.2.8,65210
2021-05-30,7-12,ios,1.2.9,22909
2021-05-30,7-12,ios,1.4.0,1645740
2021-05-30,7-12,ios,1.4.1,83
2021-05-30,7-12,ios,1.4.4,<20
2021-05-30,7-12,ios,1.4.5,<20
2021-05-30,7-12,ios,1.4.6,<20
2021-05-31,1-6,android,1.2.0,1910
2021-05-31,1-6,android,1.2.1,842
2021-05-31,1-6,android,1.2.2,897
2021-05-31,1-6,android,1.2.3,2228
2021-05-31,1-6,android,1.2.4,1748
2021-05-31,1-6,android,1.2.5,422
2021-05-31,1-6,android,1.2.6,974
2021-05-31,1-6,android,1.2.7,3170
2021-05-31,1-6,android,1.2.8,12086
2021-05-31,1-6,android,1.2.9,597370
2021-05-31,1-6,android,1.3.0,23
2021-05-31,1-6,android,1.4.2,261
2021-05-31,1-6,android,1.4.3,133
2021-05-31,1-6,android,1.4.4,37
2021-05-31,1-6,android,1.4.5,24
2021-05-31,1-6,android,1.4.6,22
2021-05-31,1-6,ios,1.2.0,10103
2021-05-31,1-6,ios,1.2.1,4218
2021-05-31,1-6,ios,1.2.2,4270
2021-05-31,1-6,ios,1.2.3,8721
2021-05-31,1-6,ios,1.2.4,9663
2021-05-31,1-6,ios,1.2.6,4913
2021-05-31,1-6,ios,1.2.7,14573
2021-05-31,1-6,ios,1.2.8,21885
2021-05-31,1-6,ios,1.2.9,7566
2021-05-31,1-6,ios,1.4.0,409294
2021-05-31,1-6,ios,1.4.1,81
2021-05-31,1-6,ios,1.4.4,<20
2021-05-31,1-6,ios,1.4.6,<20
2021-05-31,13-30,android,1.2.0,<20
2021-05-31,13-30,android,1.2.8,<20
2021-05-31,13-30,android,1.2.9,148
2021-05-31,13-30,android,1.3.0,<20
2021-05-31,13-30,ios,1.2.4,<20
2021-05-31,13-30,ios,1.2.8,330
2021-05-31,13-30,ios,1.2.9,92
2021-05-31,13-30,ios,1.4.0,5005
2021-05-31,13-30,ios,1.4.1,<20
2021-05-31,13-30,ios,1.4.5,<20
2021-05-31,13-30,ios,1.4.6,<20
2021-05-31,7-12,android,1.2.0,237
2021-05-31,7-12,android,1.2.1,59
2021-05-31,7-12,android,1.2.2,59
2021-05-31,7-12,android,1.2.3,129
2021-05-31,7-12,android,1.2.4,110
2021-05-31,7-12,android,1.2.5,33
2021-05-31,7-12,android,1.2.6,72
2021-05-31,7-12,android,1.2.7,211
2021-05-31,7-12,android,1.2.8,1359
2021-05-31,7-12,android,1.2.9,69141
2021-05-31,7-12,android,1.3.0,<20
2021-05-31,7-12,android,1.4.2,<20
2021-05-31,7-12,android,1.4.3,<20
2021-05-31,7-12,android,1.4.4,<20
2021-05-31,7-12,ios,1.2.0,3184
2021-05-31,7-12,ios,1.2.1,1535
2021-05-31,7-12,ios,1.2.2,1771
2021-05-31,7-12,ios,1.2.3,3860
2021-05-31,7-12,ios,1.2.4,4382
2021-05-31,7-12,ios,1.2.6,2056
2021-05-31,7-12,ios,1.2.7,6902
2021-05-31,7-12,ios,1.2.8,60812
2021-05-31,7-12,ios,1.2.9,19846
2021-05-31,7-12,ios,1.4.0,1650737
2021-05-31,7-12,ios,1.4.1,105
2021-05-31,7-12,ios,1.4.4,<20
2021-05-31,7-12,ios,1.4.5,<20
2021-05-31,7-12,ios,1.4.6,<20
2021-06-01,1-6,android,1.2.0,1913
2021-06-01,1-6,android,1.2.1,868
2021-06-01,1-6,android,1.2.2,929
2021-06-01,1-6,android,1.2.3,2261
2021-06-01,1-6,android,1.2.4,1777
2021-06-01,1-6,android,1.2.5,423
2021-06-01,1-6,android,1.2.6,1014
2021-06-01,1-6,android,1.2.7,3248
2021-06-01,1-6,android,1.2.8,11979
2021-06-01,1-6,android,1.2.9,620802
2021-06-01,1-6,android,1.3.0,24
2021-06-01,1-6,android,1.4.2,323
2021-06-01,1-6,android,1.4.3,182
2021-06-01,1-6,android,1.4.4,36
2021-06-01,1-6,android,1.4.5,25
2021-06-01,1-6,android,1.4.6,31
2021-06-01,1-6,ios,1.2.0,9635
2021-06-01,1-6,ios,1.2.1,4166
2021-06-01,1-6,ios,1.2.2,4123
2021-06-01,1-6,ios,1.2.3,8368
2021-06-01,1-6,ios,1.2.4,9388
2021-06-01,1-6,ios,1.2.6,4741
2021-06-01,1-6,ios,1.2.7,13923
2021-06-01,1-6,ios,1.2.8,19233
2021-06-01,1-6,ios,1.2.9,6189
2021-06-01,1-6,ios,1.4.0,381454
2021-06-01,1-6,ios,1.4.1,91
2021-06-01,1-6,ios,1.4.4,<20
2021-06-01,1-6,ios,1.4.5,<20
2021-06-01,1-6,ios,1.4.6,<20
2021-06-01,13-30,android,1.2.0,<20
2021-06-01,13-30,android,1.2.3,<20
2021-06-01,13-30,android,1.2.8,<20
2021-06-01,13-30,android,1.2.9,171
2021-06-01,13-30,ios,1.2.3,<20
2021-06-01,13-30,ios,1.2.8,340
2021-06-01,13-30,ios,1.2.9,84
2021-06-01,13-30,ios,1.4.0,5307
2021-06-01,13-30,ios,1.4.1,<20
2021-06-01,13-30,ios,1.4.6,<20
2021-06-01,7-12,android,1.2.0,241
2021-06-01,7-12,android,1.2.1,63
2021-06-01,7-12,android,1.2.2,61
2021-06-01,7-12,android,1.2.3,144
2021-06-01,7-12,android,1.2.4,118
2021-06-01,7-12,android,1.2.5,24
2021-06-01,7-12,android,1.2.6,68
2021-06-01,7-12,android,1.2.7,199
2021-06-01,7-12,android,1.2.8,1273
2021-06-01,7-12,android,1.2.9,70221
2021-06-01,7-12,android,1.3.0,<20
2021-06-01,7-12,android,1.4.2,<20
2021-06-01,7-12,android,1.4.3,<20
2021-06-01,7-12,android,1.4.5,<20
2021-06-01,7-12,ios,1.2.0,3509
2021-06-01,7-12,ios,1.2.1,1506
2021-06-01,7-12,ios,1.2.2,1848
2021-06-01,7-12,ios,1.2.3,4079
2021-06-01,7-12,ios,1.2.4,4420
2021-06-01,7-12,ios,1.2.6,2064
2021-06-01,7-12,ios,1.2.7,7062
2021-06-01,7-12,ios,1.2.8,58190
2021-06-01,7-12,ios,1.2.9,17746
2021-06-01,7-12,ios,1.4.0,1686779
2021-06-01,7-12,ios,1.4.1,154
2021-06-01,7-12,ios,1.4.4,<20
2021-06-01,7-12,ios,1.4.5,<20
2021-06-01,7-12,ios,1.4.6,<20
2021-06-02,1-6,android,1.2.0,2213
2021-06-02,1-6,android,1.2.1,1010
2021-06-02,1-6,android,1.2.2,1078
2021-06-02,1-6,android,1.2.3,2661
2021-06-02,1-6,android,1.2.4,2097
2021-06-02,1-6,android,1.2.5,479
2021-06-02,1-6,android,1.2.6,1175
2021-06-02,1-6,android,1.2.7,3638
2021-06-02,1-6,android,1.2.8,13186
2021-06-02,1-6,android,1.2.9,723203
2021-06-02,1-6,android,1.3.0,27
2021-06-02,1-6,android,1.4.2,514
2021-06-02,1-6,android,1.4.3,223
2021-06-02,1-6,android,1.4.4,80
2021-06-02,1-6,android,1.4.5,29
2021-06-02,1-6,android,1.4.6,45
2021-06-02,1-6,ios,1.2.0,9613
2021-06-02,1-6,ios,1.2.1,4102
2021-06-02,1-6,ios,1.2.2,4067
2021-06-02,1-6,ios,1.2.3,8262
2021-06-02,1-6,ios,1.2.4,9081
2021-06-02,1-6,ios,1.2.6,4567
2021-06-02,1-6,ios,1.2.7,13467
2021-06-02,1-6,ios,1.2.8,17591
2021-06-02,1-6,ios,1.2.9,5212
2021-06-02,1-6,ios,1.4.0,380374
2021-06-02,1-6,ios,1.4.1,376
2021-06-02,1-6,ios,1.4.4,<20
2021-06-02,1-6,ios,1.4.5,<20
2021-06-02,1-6,ios,1.4.6,<20
2021-06-02,13-30,android,1.2.0,<20
2021-06-02,13-30,android,1.2.4,<20
2021-06-02,13-30,android,1.2.8,<20
2021-06-02,13-30,android,1.2.9,351
2021-06-02,13-30,android,1.4.4,<20
2021-06-02,13-30,ios,1.2.7,<20
2021-06-02,13-30,ios,1.2.8,329
2021-06-02,13-30,ios,1.2.9,77
2021-06-02,13-30,ios,1.4.0,5311
2021-06-02,13-30,ios,1.4.1,<20
2021-06-02,7-12,android,1.2.0,269
2021-06-02,7-12,android,1.2.1,56
2021-06-02,7-12,android,1.2.2,47
2021-06-02,7-12,android,1.2.3,149
2021-06-02,7-12,android,1.2.4,122
2021-06-02,7-12,android,1.2.5,35
2021-06-02,7-12,android,1.2.6,56
2021-06-02,7-12,android,1.2.7,210
2021-06-02,7-12,android,1.2.8,1352
2021-06-02,7-12,android,1.2.9,79518
2021-06-02,7-12,android,1.3.0,<20
2021-06-02,7-12,android,1.4.2,<20
2021-06-02,7-12,android,1.4.3,<20
2021-06-02,7-12,android,1.4.5,<20
2021-06-02,7-12,android,1.4.6,<20
2021-06-02,7-12,ios,1.2.0,3333
2021-06-02,7-12,ios,1.2.1,1488
2021-06-02,7-12,ios,1.2.2,1843
2021-06-02,7-12,ios,1.2.3,3970
2021-06-02,7-12,ios,1.2.4,4453
2021-06-02,7-12,ios,1.2.6,2079
2021-06-02,7-12,ios,1.2.7,6937
2021-06-02,7-12,ios,1.2.8,54925
2021-06-02,7-12,ios,1.2.9,15843
2021-06-02,7-12,ios,1.4.0,1693015
2021-06-02,7-12,ios,1.4.1,592
2021-06-02,7-12,ios,1.4.4,<20
2021-06-02,7-12,ios,1.4.5,<20
2021-06-02,7-12,ios,1.4.6,<20
2021-06-02,7-12,ios,1.5.2,<20
2021-06-03,1-6,android,1.2.0,2355
2021-06-03,1-6,android,1.2.1,1070
2021-06-03,1-6,android,1.2.2,1098
2021-06-03,1-6,android,1.2.3,2795
2021-06-03,1-6,android,1.2.4,2164
2021-06-03,1-6,android,1.2.5,511
2021-06-03,1-6,android,1.2.6,1194
2021-06-03,1-6,android,1.2.7,3849
2021-06-03,1-6,android,1.2.8,13036
2021-06-03,1-6,android,1.2.9,727248
2021-06-03,1-6,android,1.3.0,22
2021-06-03,1-6,android,1.4.2,700
2021-06-03,1-6,android,1.4.3,321
2021-06-03,1-6,android,1.4.4,82
2021-06-03,1-6,android,1.4.5,44
2021-06-03,1-6,android,1.4.6,85
2021-06-03,1-6,android,1.5.2,<20
2021-06-03,1-6,ios,1.2.0,9507
2021-06-03,1-6,ios,1.2.1,4056
2021-06-03,1-6,ios,1.2.2,4017
2021-06-03,1-6,ios,1.2.3,8202
2021-06-03,1-6,ios,1.2.4,8927
2021-06-03,1-6,ios,1.2.6,4455
2021-06-03,1-6,ios,1.2.7,13132
2021-06-03,1-6,ios,1.2.8,16420
2021-06-03,1-6,ios,1.2.9,4655
2021-06-03,1-6,ios,1.4.0,378432
2021-06-03,1-6,ios,1.4.1,11229
2021-06-03,1-6,ios,1.4.4,<20
2021-06-03,1-6,ios,1.4.5,<20
2021-06-03,1-6,ios,1.4.6,<20
2021-06-03,13-30,android,1.2.0,<20
2021-06-03,13-30,android,1.2.1,<20
2021-06-03,13-30,android,1.2.7,<20
2021-06-03,13-30,android,1.2.8,<20
2021-06-03,13-30,android,1.2.9,737
2021-06-03,13-30,android,1.4.2,<20
2021-06-03,13-30,ios,1.2.0,<20
2021-06-03,13-30,ios,1.2.7,<20
2021-06-03,13-30,ios,1.2.8,284
2021-06-03,13-30,ios,1.2.9,75
2021-06-03,13-30,ios,1.4.0,5177
2021-06-03,13-30,ios,1.4.1,60
2021-06-03,13-30,ios,1.4.4,<20
2021-06-03,13-30,ios,1.4.5,<20
2021-06-03,13-30,ios,1.4.6,<20
2021-06-03,7-12,android,1.2.0,294
2021-06-03,7-12,android,1.2.1,56
2021-06-03,7-12,android,1.2.2,64
2021-06-03,7-12,android,1.2.3,163
2021-06-03,7-12,android,1.2.4,123
2021-06-03,7-12,android,1.2.5,26
2021-06-03,7-12,android,1.2.6,58
2021-06-03,7-12,android,1.2.7,218
2021-06-03,7-12,android,1.2.8,1497
2021-06-03,7-12,android,1.2.9,105507
2021-06-03,7-12,android,1.3.0,<20
2021-06-03,7-12,android,1.4.2,<20
2021-06-03,7-12,android,1.4.3,<20
2021-06-03,7-12,android,1.4.4,<20
2021-06-03,7-12,android,1.4.5,<20
2021-06-03,7-12,android,1.4.6,<20
2021-06-03,7-12,android,1.5.2,<20
2021-06-03,7-12,ios,1.2.0,3365
2021-06-03,7-12,ios,1.2.1,1468
2021-06-03,7-12,ios,1.2.2,1801
2021-06-03,7-12,ios,1.2.3,3844
2021-06-03,7-12,ios,1.2.4,4372
2021-06-03,7-12,ios,1.2.6,2046
2021-06-03,7-12,ios,1.2.7,6751
2021-06-03,7-12,ios,1.2.8,51644
2021-06-03,7-12,ios,1.2.9,14117
2021-06-03,7-12,ios,1.4.0,1658263
2021-06-03,7-12,ios,1.4.1,31360
2021-06-03,7-12,ios,1.4.4,<20
2021-06-03,7-12,ios,1.4.5,<20
2021-06-03,7-12,ios,1.4.6,<20
2021-06-03,7-12,ios,1.5.2,<20
2021-06-04,1-6,android,1.2.0,2306
2021-06-04,1-6,android,1.2.1,1092
2021-06-04,1-6,android,1.2.2,1117
2021-06-04,1-6,android,1.2.3,2777
2021-06-04,1-6,android,1.2.4,2136
2021-06-04,1-6,android,1.2.5,528
2021-06-04,1-6,android,1.2.6,1186
2021-06-04,1-6,android,1.2.7,3783
2021-06-04,1-6,android,1.2.8,12365
2021-06-04,1-6,android,1.2.9,714608
2021-06-04,1-6,android,1.3.0,25
2021-06-04,1-6,android,1.4.2,960
2021-06-04,1-6,android,1.4.3,323
2021-06-04,1-6,android,1.4.4,97
2021-06-04,1-6,android,1.4.5,47
2021-06-04,1-6,android,1.4.6,53
2021-06-04,1-6,ios,1.2.0,9306
2021-06-04,1-6,ios,1.2.1,4019
2021-06-04,1-6,ios,1.2.2,4011
2021-06-04,1-6,ios,1.2.3,7994
2021-06-04,1-6,ios,1.2.4,8849
2021-06-04,1-6,ios,1.2.6,4421
2021-06-04,1-6,ios,1.2.7,12872
2021-06-04,1-6,ios,1.2.8,15465
2021-06-04,1-6,ios,1.2.9,4152
2021-06-04,1-6,ios,1.4.0,238598
2021-06-04,1-6,ios,1.4.1,155743
2021-06-04,1-6,ios,1.4.4,<20
2021-06-04,1-6,ios,1.4.5,<20
2021-06-04,1-6,ios,1.4.6,<20
2021-06-04,13-30,android,1.2.0,<20
2021-06-04,13-30,android,1.2.8,<20
2021-06-04,13-30,android,1.2.9,957
2021-06-04,13-30,android,1.4.2,<20
2021-06-04,13-30,ios,1.2.0,<20
2021-06-04,13-30,ios,1.2.3,<20
2021-06-04,13-30,ios,1.2.7,<20
2021-06-04,13-30,ios,1.2.8,297
2021-06-04,13-30,ios,1.2.9,60
2021-06-04,13-30,ios,1.4.0,3673
2021-06-04,13-30,ios,1.4.1,1668
2021-06-04,13-30,ios,1.4.4,<20
2021-06-04,7-12,android,1.2.0,257
2021-06-04,7-12,android,1.2.1,58
2021-06-04,7-12,android,1.2.2,56
2021-06-04,7-12,android,1.2.3,177
2021-06-04,7-12,android,1.2.4,128
2021-06-04,7-12,android,1.2.5,31
2021-06-04,7-12,android,1.2.6,66
2021-06-04,7-12,android,1.2.7,230
2021-06-04,7-12,android,1.2.8,1593
2021-06-04,7-12,android,1.2.9,122953
2021-06-04,7-12,android,1.3.0,<20
2021-06-04,7-12,android,1.4.2,<20
2021-06-04,7-12,android,1.4.3,<20
2021-06-04,7-12,android,1.4.4,<20
2021-06-04,7-12,android,1.4.6,<20
2021-06-04,7-12,ios,1.2.0,3337
2021-06-04,7-12,ios,1.2.1,1432
2021-06-04,7-12,ios,1.2.2,1734
2021-06-04,7-12,ios,1.2.3,3868
2021-06-04,7-12,ios,1.2.4,4228
2021-06-04,7-12,ios,1.2.6,1936
2021-06-04,7-12,ios,1.2.7,6535
2021-06-04,7-12,ios,1.2.8,48751
2021-06-04,7-12,ios,1.2.9,12775
2021-06-04,7-12,ios,1.4.0,1113691
2021-06-04,7-12,ios,1.4.1,575899
2021-06-04,7-12,ios,1.4.4,25
2021-06-04,7-12,ios,1.4.5,<20
2021-06-04,7-12,ios,1.4.6,27
2021-06-05,1-6,android,1.2.0,2263
2021-06-05,1-6,android,1.2.1,1036
2021-06-05,1-6,android,1.2.2,1076
2021-06-05,1-6,android,1.2.3,2660
2021-06-05,1-6,android,1.2.4,2120
2021-06-05,1-6,android,1.2.5,490
2021-06-05,1-6,android,1.2.6,1124
2021-06-05,1-6,android,1.2.7,3663
2021-06-05,1-6,android,1.2.8,11564
2021-06-05,1-6,android,1.2.9,711410
2021-06-05,1-6,android,1.3.0,23
2021-06-05,1-6,android,1.4.2,1330
2021-06-05,1-6,android,1.4.3,438
2021-06-05,1-6,android,1.4.4,123
2021-06-05,1-6,android,1.4.5,45
2021-06-05,1-6,android,1.4.6,54
2021-06-05,1-6,ios,1.2.0,9120
2021-06-05,1-6,ios,1.2.1,3967
2021-06-05,1-6,ios,1.2.2,3849
2021-06-05,1-6,ios,1.2.3,7940
2021-06-05,1-6,ios,1.2.4,8739
2021-06-05,1-6,ios,1.2.6,4304
2021-06-05,1-6,ios,1.2.7,12426
2021-06-05,1-6,ios,1.2.8,14815
2021-06-05,1-6,ios,1.2.9,3805
2021-06-05,1-6,ios,1.4.0,109577
2021-06-05,1-6,ios,1.4.1,319162
2021-06-05,1-6,ios,1.4.4,<20
2021-06-05,1-6,ios,1.4.5,<20
2021-06-05,1-6,ios,1.4.6,<20
2021-06-05,13-30,android,1.2.0,<20
2021-06-05,13-30,android,1.2.1,<20
2021-06-05,13-30,android,1.2.6,<20
2021-06-05,13-30,android,1.2.8,<20
2021-06-05,13-30,android,1.2.9,633
2021-06-05,13-30,android,1.4.2,<20
2021-06-05,13-30,ios,1.2.8,240
2021-06-05,13-30,ios,1.2.9,55
2021-06-05,13-30,ios,1.4.0,1133
2021-06-05,13-30,ios,1.4.1,3868
2021-06-05,30+,android,1.2.0,<20
2021-06-05,30+,ios,1.4.1,<20
2021-06-05,7-12,android,1.2.0,302
2021-06-05,7-12,android,1.2.1,59
2021-06-05,7-12,android,1.2.2,64
