date,os-se,count-nombre
2021-10-05,ios,2119652
2021-10-06,android,992454
2021-10-06,ios,2100634
2021-10-07,android,993664
2021-10-07,ios,2109807
2021-10-08,android,994002
2021-10-08,ios,2116017
2021-10-09,android,985239
2021-10-09,ios,2100111
2021-10-10,android,983495
2021-10-10,ios,2111852
2021-10-11,android,986168
2021-10-11,ios,2097627
2021-10-12,android,992208
2021-10-12,ios,2134787
2021-10-13,android,989959
2021-10-13,ios,2077750
2021-10-14,android,989479
2021-10-14,ios,2146688
2021-10-15,android,988642
2021-10-15,ios,2104714
2021-10-16,android,980207
2021-10-16,ios,2104173
2021-10-17,android,982979
2021-10-17,ios,2064877
2021-10-18,android,987872
2021-10-18,ios,2117919
2021-10-19,android,986205
2021-10-19,ios,2110467
2021-10-20,android,984289
2021-10-20,ios,2083003
2021-10-21,android,978082
2021-10-21,ios,2096384
2021-10-22,android,985091
2021-10-22,ios,2119162
2021-10-23,android,983363
2021-10-23,ios,2119817
2021-10-24,android,974676
2021-10-24,ios,2062935
2021-10-25,android,980568
2021-10-25,ios,2093325
2021-10-26,android,976394
2021-10-26,ios,2079222
2021-10-27,android,977434
2021-10-27,ios,2058209
2021-10-28,android,978712
2021-10-28,ios,2109403
2021-10-29,android,975339
2021-10-29,ios,2076609
2021-10-30,android,970100
2021-10-30,ios,2091053
2021-10-31,android,968518
2021-10-31,ios,2061262
2021-11-01,android,977252
2021-11-01,ios,2115464
2021-11-02,android,969481
2021-11-02,ios,2062841
2021-11-03,android,973595
2021-11-03,ios,2107196
2021-11-04,android,970709
2021-11-04,ios,2105721
2021-11-05,android,970540
2021-11-05,ios,2084193
2021-11-06,android,965816
2021-11-06,ios,2094150
2021-11-07,android,965390
2021-11-07,ios,2091334
2021-11-08,android,968003
2021-11-08,ios,2095960
2021-11-09,android,963567
2021-11-09,ios,2101925
2021-11-10,android,961956
2021-11-10,ios,2098109
2021-11-11,android,962148
2021-11-11,ios,2091556
2021-11-12,android,961372
2021-11-12,ios,2091755
2021-11-13,android,957502
2021-11-13,ios,2088255
2021-11-14,android,957584
2021-11-14,ios,2085872
2021-11-15,android,961523
2021-11-15,ios,2093508
2021-11-16,android,959076
2021-11-16,ios,2090740
2021-11-17,android,958007
2021-11-17,ios,2084097
2021-11-18,android,956337
2021-11-18,ios,2084658
2021-11-19,android,954849
2021-11-19,ios,2082210
2021-11-20,android,950672
2021-11-20,ios,2073866
2021-11-21,android,949321
2021-11-21,ios,2071443
2021-11-22,android,953127
2021-11-22,ios,2078819
2021-11-23,android,950771
2021-11-23,ios,2078797
2021-11-24,android,949781
2021-11-24,ios,2077429
2021-11-25,android,949936
2021-11-25,ios,2077817
2021-11-26,android,948820
2021-11-26,ios,2074682
2021-11-27,android,943004
2021-11-27,ios,2070474
2021-11-28,android,941689
2021-11-28,ios,2066899
2021-11-29,android,943989
2021-11-29,ios,2071619
2021-11-30,android,941996
2021-11-30,ios,2073488
2021-12-01,android,945977
2021-12-01,ios,2072330
2021-12-02,android,957260
2021-12-02,ios,2068802
2021-12-03,android,948832
2021-12-03,ios,2068948
2021-12-04,android,941023
2021-12-04,ios,2063169
2021-12-05,android,940027
2021-12-05,ios,2058758
2021-12-06,android,943635
2021-12-06,ios,2063179
2021-12-07,android,941694
2021-12-07,ios,2067081
2021-12-08,android,940873
2021-12-08,ios,2064711
2021-12-09,android,940972
2021-12-09,ios,2064012
2021-12-10,android,940633
2021-12-10,ios,2065885
2021-12-11,android,936834
2021-12-11,ios,2059142
2021-12-12,android,936481
2021-12-12,ios,2052307
2021-12-13,android,941072
2021-12-13,ios,2061700
2021-12-14,android,938495
2021-12-14,ios,2064561
2021-12-15,android,938592
2021-12-15,ios,2062897
2021-12-16,android,938391
2021-12-16,ios,2063302
2021-12-17,android,937302
2021-12-17,ios,2065280
2021-12-18,android,937091
2021-12-18,ios,2060143
2021-12-19,android,935619
2021-12-19,ios,2057787
2021-12-20,android,937424
2021-12-20,ios,2066032
2021-12-21,android,935377
2021-12-21,ios,2069991
2021-12-22,android,879449
2021-12-22,ios,2071893
