date,os-se,count-nombre
2021-11-07,ios,2346675
2021-11-08,android,716301
2021-11-08,ios,2372150
2021-11-09,android,712095
2021-11-09,ios,2403649
2021-11-10,android,710725
2021-11-10,ios,2363234
2021-11-11,android,711013
2021-11-11,ios,2346138
2021-11-12,android,709390
2021-11-12,ios,2342794
2021-11-13,android,703321
2021-11-13,ios,2313320
2021-11-14,android,704886
2021-11-14,ios,2337966
2021-11-15,android,711694
2021-11-15,ios,2384485
2021-11-16,android,706364
2021-11-16,ios,2387462
2021-11-17,android,705840
2021-11-17,ios,2367435
2021-11-18,android,706412
2021-11-18,ios,2363231
2021-11-19,android,703522
2021-11-19,ios,2343837
2021-11-20,android,696951
2021-11-20,ios,2305672
2021-11-21,android,698659
2021-11-21,ios,2319143
2021-11-22,android,703596
2021-11-22,ios,2383233
2021-11-23,android,700783
2021-11-23,ios,2370770
2021-11-24,android,700328
2021-11-24,ios,2353303
2021-11-25,android,700571
2021-11-25,ios,2353047
2021-11-26,android,699759
2021-11-26,ios,2336422
2021-11-27,android,691866
2021-11-27,ios,2299039
2021-11-28,android,691767
2021-11-28,ios,2318622
2021-11-29,android,695307
2021-11-29,ios,2352437
2021-11-30,android,692644
2021-11-30,ios,2342705
2021-12-01,android,693393
2021-12-01,ios,2337491
2021-12-02,android,693378
2021-12-02,ios,2324875
2021-12-03,android,692902
2021-12-03,ios,2306586
2021-12-04,android,684994
2021-12-04,ios,2272681
2021-12-05,android,684892
2021-12-05,ios,2279375
2021-12-06,android,692443
2021-12-06,ios,2317162
2021-12-07,android,688876
2021-12-07,ios,2320268
2021-12-08,android,690107
2021-12-08,ios,2298456
2021-12-09,android,690097
2021-12-09,ios,2302352
2021-12-10,android,689256
2021-12-10,ios,2297354
2021-12-11,android,682942
2021-12-11,ios,2274273
2021-12-12,android,684038
2021-12-12,ios,2257142
2021-12-13,android,691222
2021-12-13,ios,2311666
2021-12-14,android,687130
2021-12-14,ios,2331447
2021-12-15,android,688508
2021-12-15,ios,2394476
2021-12-16,android,687865
2021-12-16,ios,2385153
2021-12-17,android,688330
2021-12-17,ios,2386760
2021-12-18,android,687124
2021-12-18,ios,2363002
2021-12-19,android,686445
2021-12-19,ios,2370147
2021-12-20,android,691722
2021-12-20,ios,2395199
2021-12-21,android,691338
2021-12-21,ios,2390225
2021-12-22,android,690267
2021-12-22,ios,2380075
2021-12-23,android,693551
2021-12-23,ios,2157643
2021-12-24,android,693489
2021-12-24,ios,2228534
2021-12-25,android,690314
2021-12-25,ios,2347235
2021-12-26,android,687837
2021-12-26,ios,2362752
2021-12-27,android,688050
2021-12-27,ios,2358804
2021-12-28,android,690352
2021-12-28,ios,2366153
2021-12-29,android,691194
2021-12-29,ios,2353383
2021-12-30,android,691529
2021-12-30,ios,2352087
2021-12-31,android,692781
2021-12-31,ios,2371426
2022-01-01,android,687608
