date,region,appos,count
2021-04-20,NPTS,android,<20
2021-04-20,NPTS,ios,<20
2021-04-21,AB,android,<20
2021-04-21,AB,ios,<20
2021-04-21,BC,android,<20
2021-04-21,BC,ios,<20
2021-04-21,MB,android,<20
2021-04-21,MB,ios,<20
2021-04-21,NB,android,<20
2021-04-21,NB,ios,<20
2021-04-21,NL,android,<20
2021-04-21,NL,ios,<20
2021-04-21,NT,android,<20
2021-04-21,NT,ios,<20
2021-04-21,NS,android,<20
2021-04-21,NS,ios,<20
2021-04-21,NU,android,<20
2021-04-21,NU,ios,<20
2021-04-21,ON,android,42
2021-04-21,ON,ios,96
2021-04-21,PE,android,<20
2021-04-21,PE,ios,<20
2021-04-21,QC,android,<20
2021-04-21,QC,ios,<20
2021-04-21,SK,android,<20
2021-04-21,SK,ios,<20
2021-04-21,YT,android,<20
2021-04-21,YT,ios,<20
2021-04-21,NPTS,android,<20
2021-04-21,NPTS,ios,<20
2021-04-22,AB,android,<20
2021-04-22,AB,ios,<20
2021-04-22,BC,android,<20
2021-04-22,BC,ios,<20
2021-04-22,MB,android,<20
2021-04-22,MB,ios,<20
2021-04-22,NB,android,<20
2021-04-22,NB,ios,<20
2021-04-22,NL,android,<20
2021-04-22,NL,ios,<20
2021-04-22,NT,android,<20
2021-04-22,NT,ios,<20
2021-04-22,NS,android,<20
2021-04-22,NS,ios,<20
2021-04-22,NU,android,<20
2021-04-22,NU,ios,<20
2021-04-22,ON,android,36
2021-04-22,ON,ios,95
2021-04-22,PE,android,<20
2021-04-22,PE,ios,<20
2021-04-22,QC,android,<20
2021-04-22,QC,ios,<20
2021-04-22,SK,android,<20
2021-04-22,SK,ios,<20
2021-04-22,YT,android,<20
2021-04-22,YT,ios,<20
2021-04-22,NPTS,android,<20
2021-04-22,NPTS,ios,<20
