date,os-se,app_version-version_appli,count-nombre
2021-06-13,ios,1.2.8,84
2021-06-13,ios,1.2.9,<20
2021-06-13,ios,1.4.0,196
2021-06-13,ios,1.4.1,7908
2021-06-13,ios,1.4.4,<20
2021-06-13,ios,1.4.5,<20
2021-06-13,ios,2.0.0,<20
2021-06-20,android,1.2.0,<20
2021-06-20,android,1.2.1,<20
2021-06-20,android,1.2.2,<20
2021-06-20,android,1.2.3,<20
2021-06-20,android,1.2.4,<20
2021-06-20,android,1.2.6,<20
2021-06-20,android,1.2.7,27
2021-06-20,android,1.2.8,32
2021-06-20,android,1.2.9,93
2021-06-20,android,1.4.2,1603
2021-06-20,android,1.4.3,3480
2021-06-20,android,1.4.4,<20
2021-06-20,android,1.4.5,<20
2021-06-20,android,1.4.6,<20
2021-06-20,android,1.5.2,<20
2021-06-20,android,1.5.3,<20
2021-06-20,ios,1.2.0,<20
2021-06-20,ios,1.2.1,<20
2021-06-20,ios,1.2.2,<20
2021-06-20,ios,1.2.3,23
2021-06-20,ios,1.2.4,<20
2021-06-20,ios,1.2.6,<20
2021-06-20,ios,1.2.7,31
2021-06-20,ios,1.2.8,62
2021-06-20,ios,1.2.9,<20
2021-06-20,ios,1.4.0,85
2021-06-20,ios,1.4.1,8149
2021-06-20,ios,1.4.4,<20
2021-06-20,ios,1.4.6,<20
2021-06-20,ios,2.0.0,<20
2021-06-27,android,1.2.0,<20
2021-06-27,android,1.2.1,<20
2021-06-27,android,1.2.2,<20
2021-06-27,android,1.2.3,<20
2021-06-27,android,1.2.4,<20
2021-06-27,android,1.2.6,<20
2021-06-27,android,1.2.7,20
2021-06-27,android,1.2.8,45
2021-06-27,android,1.2.9,47
2021-06-27,android,1.4.2,56
2021-06-27,android,1.4.3,4887
2021-06-27,android,1.4.4,211
2021-06-27,android,1.4.5,<20
2021-06-27,android,1.4.6,<20
2021-06-27,android,1.5.2,<20
2021-06-27,android,1.5.3,<20
2021-06-27,ios,1.2.0,<20
2021-06-27,ios,1.2.1,<20
2021-06-27,ios,1.2.2,<20
2021-06-27,ios,1.2.3,25
2021-06-27,ios,1.2.4,<20
2021-06-27,ios,1.2.6,<20
2021-06-27,ios,1.2.7,<20
2021-06-27,ios,1.2.8,51
