date,region,os-se,count-nombre
2021-06-27,QC,ios,489582
2021-06-27,SK,android,26969
2021-06-27,SK,ios,62333
2021-06-27,YT,android,410
2021-06-27,YT,ios,969
2021-06-27,npts-ptso,android,125489
2021-06-27,npts-ptso,ios,281976
2021-07-04,AB,android,19570
2021-07-04,AB,ios,64409
2021-07-04,BC,android,39783
2021-07-04,BC,ios,134914
2021-07-04,MB,android,43334
2021-07-04,MB,ios,96042
2021-07-04,NB,android,37365
2021-07-04,NB,ios,56366
2021-07-04,NL,android,44469
2021-07-04,NL,ios,88435
2021-07-04,NT,android,1298
2021-07-04,NT,ios,2220
2021-07-04,NS,android,56889
2021-07-04,NS,ios,90182
2021-07-04,NU,android,485
2021-07-04,NU,ios,546
2021-07-04,ON,android,586737
2021-07-04,ON,ios,1014688
2021-07-04,PE,android,7733
2021-07-04,PE,ios,14407
2021-07-04,QC,android,298543
2021-07-04,QC,ios,436389
2021-07-04,SK,android,26750
2021-07-04,SK,ios,55439
2021-07-04,YT,android,418
2021-07-04,YT,ios,888
2021-07-04,npts-ptso,android,127591
2021-07-04,npts-ptso,ios,261109
2021-07-11,AB,android,18818
2021-07-11,AB,ios,62831
2021-07-11,BC,android,37559
2021-07-11,BC,ios,132136
2021-07-11,MB,android,42310
2021-07-11,MB,ios,94469
2021-07-11,NB,android,38258
2021-07-11,NB,ios,55485
2021-07-11,NL,android,42438
2021-07-11,NL,ios,87363
2021-07-11,NT,android,1301
2021-07-11,NT,ios,2195
2021-07-11,NS,android,56964
2021-07-11,NS,ios,88951
2021-07-11,NU,android,507
2021-07-11,NU,ios,549
2021-07-11,ON,android,572170
2021-07-11,ON,ios,999601
2021-07-11,PE,android,7707
2021-07-11,PE,ios,14215
2021-07-11,QC,android,284598
2021-07-11,QC,ios,427644
2021-07-11,SK,android,26023
2021-07-11,SK,ios,54275
2021-07-11,YT,android,442
2021-07-11,YT,ios,891
2021-07-11,npts-ptso,android,130583
2021-07-11,npts-ptso,ios,265031
2021-07-18,AB,android,18339
2021-07-18,AB,ios,61553
2021-07-18,BC,android,36386
2021-07-18,BC,ios,130017
2021-07-18,MB,android,41106
2021-07-18,MB,ios,93246
2021-07-18,NB,android,36884
2021-07-18,NB,ios,54727
2021-07-18,NL,android,43443
2021-07-18,NL,ios,86350
2021-07-18,NT,android,1321
2021-07-18,NT,ios,2192
2021-07-18,NS,android,56993
2021-07-18,NS,ios,87853
2021-07-18,NU,android,504
2021-07-18,NU,ios,551
2021-07-18,ON,android,566067
2021-07-18,ON,ios,987283
2021-07-18,PE,android,7648
2021-07-18,PE,ios,14042
2021-07-18,QC,android,280918
2021-07-18,QC,ios,420160
2021-07-18,SK,android,25574
2021-07-18,SK,ios,53239
2021-07-18,YT,android,456
2021-07-18,YT,ios,883
2021-07-18,npts-ptso,android,131371
2021-07-18,npts-ptso,ios,268404
2021-07-25,AB,android,17943
