date,region,isUserExposed,count
2021-03-23,NU,false,<20
2021-03-23,ON,true,<20
2021-03-23,ON,false,<20
2021-03-23,PE,true,<20
2021-03-23,PE,false,<20
2021-03-23,QC,true,<20
2021-03-23,QC,false,<20
2021-03-23,SK,true,<20
2021-03-23,SK,false,<20
2021-03-23,YT,true,<20
2021-03-23,YT,false,<20
2021-03-23,NPTS,true,<20
2021-03-23,NPTS,false,<20
2021-03-24,AB,true,<20
2021-03-24,AB,false,<20
2021-03-24,BC,true,<20
2021-03-24,BC,false,<20
2021-03-24,MB,true,<20
2021-03-24,MB,false,<20
2021-03-24,NB,true,<20
2021-03-24,NB,false,<20
2021-03-24,NL,true,<20
2021-03-24,NL,false,<20
2021-03-24,NT,true,<20
2021-03-24,NT,false,<20
2021-03-24,NS,true,<20
2021-03-24,NS,false,<20
2021-03-24,NU,true,<20
2021-03-24,NU,false,<20
2021-03-24,ON,true,<20
2021-03-24,ON,false,<20
2021-03-24,PE,true,<20
2021-03-24,PE,false,<20
2021-03-24,QC,true,<20
2021-03-24,QC,false,<20
2021-03-24,SK,true,<20
2021-03-24,SK,false,<20
2021-03-24,YT,true,<20
2021-03-24,YT,false,<20
2021-03-24,NPTS,true,<20
2021-03-24,NPTS,false,<20
2021-03-25,AB,true,<20
2021-03-25,AB,false,<20
2021-03-25,BC,true,<20
2021-03-25,BC,false,<20
2021-03-25,MB,true,<20
2021-03-25,MB,false,<20
2021-03-25,NB,true,<20
2021-03-25,NB,false,<20
2021-03-25,NL,true,<20
2021-03-25,NL,false,<20
2021-03-25,NT,true,<20
2021-03-25,NT,false,<20
2021-03-25,NS,true,<20
2021-03-25,NS,false,<20
2021-03-25,NU,true,<20
2021-03-25,NU,false,<20
2021-03-25,ON,true,<20
2021-03-25,ON,false,<20
2021-03-25,PE,true,<20
2021-03-25,PE,false,<20
2021-03-25,QC,true,<20
2021-03-25,QC,false,<20
2021-03-25,SK,true,<20
2021-03-25,SK,false,<20
2021-03-25,YT,true,<20
2021-03-25,YT,false,<20
2021-03-25,NPTS,true,<20
2021-03-25,NPTS,false,<20
